Unnamed: 0,reviewID,reviewContent,rating,usefulCount,coolCount,funnyCount,sentGroup,cleanReview,dominantTopic,topicLabel
4298,iffeAFvLpFi8kdvcCzfSxQ,"Oh Palmer House, you seductive temptress. Look at this location!  Look at this building!  I want to die every time I go into the lobby it is so beautiful.   Ahh, but this is how they suck you in!  And how it just masks the greatly unfortunate experience from then on. Twice I had someone new at Registration.  And both times, instead of finding out the correct information, they tell me something completely different and wrong and completely waste my time. (1st time was in trying to get approval for me to check in without husband present, whose name was on the reservation.  2nd time I asked about a mailbox, because my letter was too large to fit in the mail chute on my floor. But to be fair, when I went to someone who knew what they were doing about my check in issues, it was fixed immediately.) So check in is at 3, right?  Exhausted,  I get to the room, throw down the bags, and call room service for a pot of coffee. Room service is ""closed"" until four. But the helpful pre-recorded message assures me that the restaurant downstairs, Lockwood, would definitely be able to help me!  I call Lockwood.  The chick on the phone says ""yep, come on down and get your coffee here"".  Oh, OK thanks, but I can just go to Starbucks for that?  Why would you have any service unavailable at the same time you have people checking in?   And speaking of the room.  I was ""upgraded"" because of the mix up at check in. My upgrade was to a small room that would have been beautifully decorated in 1990, complete with a large armoire that held a tube TV.  My view was of a fire escape (and most likely the alley below but I was too high up to see that far down.) Quite a bit different than the rooms they promote on the website.   I decide to check out the fitness center.  This is on a lower level, but when the elevator doors opened you would think you were in a completely different hotel.  Beautiful, modern decor in chocolate, greens and peacock blue.  The fitness center looks like a spa from the outside.  There is a woman at a desk who asks you to sign in.  Just as my pen hovered over the paper she adds ""Oh and by the way there is a $10 charge per day to use the facilities"".  Wait...what?  Are you serious?  Gah!  No thanks.   I just feel like my entire stay was non-stop irritation.  Are hotels the new airlines where the idea of service is dead and you are nickel and dimed to death?  I guess so, at least in the Palmer House.  Such a very serious let down.",2,6,2,1,Negative,palmer house seductive temptress look location look building want die every time lobby beautiful ahh suck mask greatly unfortunate experience twice someone new registration time instead finding correct information tell something completely different wrong completely waste time time trying approval check without husband present whose name reservation time asked mailbox letter large fit mail chute floor fair went someone knew check issue fixed immediately check right exhausted throw bag call service pot coffee service closed four helpful pre recorded message assures restaurant downstairs lockwood definitely able help call lockwood chick phone say yep come coffee thanks starbucks service unavailable time people checking speaking upgraded mix check upgrade small beautifully decorated complete large armoire held tube view fire escape likely alley high see far quite bit different room promote website decide check fitness center lower level elevator door opened think completely different beautiful modern decor chocolate green peacock blue fitness center look spa outside woman desk asks sign pen hovered paper add way charge per day use facility wait serious gah thanks feel entire non stop irritation hotel new airline idea service dead nickel dimed death guess least palmer house serious let,4,Noise/Atmosphere Problem
4301,n5Oj-qPv1B8LnkOF45MgGA,"Let's run the numbers on the Palmer House: * 2 Hilton staff at the check-in desk * 6 dudes with walkie-talkies in $60 suits, pacing the lobby area and leering at customers * 20 minute wait to check-in Bravo Hilton. I'd suggest that a historic Chicago property deserves better.",1,4,1,1,Negative,let run number palmer house hilton staff check desk dude walkie talkie suit pacing lobby area leering customer minute wait check bravo hilton suggest historic chicago property deserves better,1,Service Breakdown/Attitude
4302,Z5TMUHIT3-WZqCR-xAIEDA,"Giving this hotel only two stars breaks my heart. I have a big old soft spot for the Palmer House, as it was the hotel I stayed in on my first trip to Chicago nearly 20 years ago. Back then I thought it was the most luxurious hotel in the world and will always remember that trip fondly. So I was excited to go back, and there were elements of my stay that lived up to my great memories. Fabulous location. Gorgeous lobby and common areas. Unfailingly polite and cheerful service from check-in to room service to housekeeping. Good-sized, relatively quiet room on a high floor. Nice lounge with tasty drink selections. Three big disappointments, though: 1. My room, albeit spacious, was tired and dated. I was surprised at how annoying it was to have an old tube TV stashed away in an inconvenient armoire instead of a flat screen on a more accessible bureau-top. 2. Hotel wireless was expensive and slow. I don't mind paying extra for premium wireless service, provided I actually GET premium wireless service. But I didn't see any real difference in what I got for my $19.99 at the Palmer House than I would for free at any Courtyard by Marriott. 3. But the real reason for the two-star review: My bathtub was a deathtrap. I am not kidding. The liner had separated from the tub frame and was all warped and spongy, so every morning it felt like I was taking a shower on a trampoline. It kept me so off balance I had to shampoo with one hand while clinging to the soap dish with the other. I could not imagine being an elderly person trying to navigate that dangerous enclosure. It's a wonder someone has not fallen, broken a hip, and sued them. My colleague, who has more Hilton points than I, stayed on one of the renovated floors and told me his room was really nice. He also snuck me into the concierge lounge, which was very comfortable and served up great wines and tasty hot and cold appetizers. So maybe the moral of the story is...stay at the Palmer House but on a concierge floor. That's a solution I could live with.",2,1,2,0,Negative,giving two star break heart big old soft spot palmer house first trip chicago nearly year ago back thought luxurious world always remember trip fondly excited back element lived great memory fabulous location gorgeous lobby common area unfailingly polite cheerful service check service housekeeping good sized relatively quiet high floor nice lounge tasty drink selection three big disappointment though albeit spacious tired dated surprised annoying old tube stashed away inconvenient armoire instead flat screen accessible bureau top wireless expensive slow mind paying extra premium wireless service provided actually premium wireless service see real difference got palmer house free courtyard marriott real reason two star review bathtub deathtrap kidding liner separated tub frame warped spongy every morning felt taking shower trampoline kept balance shampoo hand clinging soap dish imagine elderly person trying navigate dangerous enclosure wonder someone fallen broken hip sued colleague hilton point renovated floor told really nice snuck concierge lounge comfortable served great wine tasty hot cold appetizer maybe moral story palmer house concierge floor solution live,2,Cleanliness/Wear/Poor Upkeep
4314,dJX4W7-KSVb471VjuPkLEQ,"Random fact: the Aflac duck & the three Budweiser penguins stayed at the Palmer House. My company's annual meeting was being held in Chicago this year at the Palmer House.  Unfortunately, our staff would be split between two hotels.  I was one of the lucky ones who got to stay at the Palmer House...or so I thought... Being a Hilton hotel, I expected so much more from the Palmer House.  I looked at their beautiful rooms on the internet and upon checking in noticed that they received a plaque for being a historic hotel.  Apparently, it being a ""historic"" hotel only meant it was old and creepy. LOBBY: Absolutely beautiful! The walls and ceiling has such amazing and elegant detail.  However, note that the lobby is located on the second floor. ROOMS: My room did NOT look like the rooms on their website and felt quite cold and creepy.  I walked into an outdated room the size of a large closet or tiny bedroom with a double size bed.  Who still has double beds?!   The edge of the bed was extremely close to a door that opened to a tiny closet that had a safe, iron, and ironing board.  My coworkers and I compared the bathrooms to something you might see out of a horror movie like The Shining.  There was also a TUBE tv.  Free internet?  Nope, they charge...and there isn't wireless internet, you need to use an Ethernet cable. LOCATION: A block or so from Millennium Park (home of the bean) Close to the Blue (Monroe Street exit) and Red (Adams Street exit) train lines A block from State Street shopping area Do yourself a favor, spend the extra money for one of the hotels located across the river.  You'll probably be a lot happier.",2,1,0,0,Negative,random fact aflac duck three budweiser penguin palmer house company annual meeting held chicago year palmer house unfortunately staff split two hotel lucky one got palmer house thought hilton expected much palmer house looked beautiful room internet upon checking noticed received plaque historic apparently historic meant old creepy lobby absolutely beautiful wall ceiling amazing elegant detail however note lobby located second floor room look room website felt quite cold creepy walked outdated size large closet tiny bedroom double size bed still double bed edge bed extremely close door opened tiny closet safe iron ironing board coworkers compared bathroom something might see horror movie shining tube free internet nope charge wireless internet need use ethernet cable location block millennium park home bean close blue monroe street exit red adam street exit train line block state street shopping area favor spend extra money hotel located across river probably lot happier,2,Cleanliness/Wear/Poor Upkeep
4315,5PUJTqSX,"Rooms are super small and the service is eh... I've stayed at quite a few hotels and this one got me irked enough to jump on Yelp for a review. (1) I called before my flight to put my wife on the reservation since I was coming in 4 hours after her. They assured me this was done even after I asked them how they would do it since they didn't ask for her name. They take the name but I am skeptical. I land in Chicago and sure enough, my wife has been wandering around in 30* weather like a hobo in California clothing. They apologize but that's about it. (2) The guy at the desk was a smart ass. He asks for my ID, I give it to him. He then asks if I go by an alias, I tell him I use my nickname (DJ R***) often (my name is D*** R*** Jr). He finally says, OK, why are you using a different name? I'm a nice guy and will accept it, but most hotels will not. Really? I've been traveling frequently for the better part of 10 years and have never had a problem. (3) I get to the room and damn near hit the bed with the door... THE ROOM IS THAT SMALL. Heel to toe (size 13 show) 4 steps to the door from the bed and 1.5 steps from the wall to the bed on the other side. ARE YOU SERIOUS? Yeh, they put a desk but it's so close to the foot of the bed that it's more intrusive than useful. There is a dresser and TV but it's tucked in a corner rendering the TV unwatchable. (3) The bathroom is tiny and using the toilet necessarily puts you into the wall. When I got here, I immediately started looking at other hotels (like the Wit where I stayed a couple months ago) but was talked down by my exhausted wife. I wanted to complain and probably will... never again Palmer House, never again.",1,2,0,0,Negative,room super small service quite hotel got irked enough jump yelp review called flight put wife reservation since coming hour assured done even asked since ask name take name skeptical land chicago sure enough wife wandering around weather hobo california clothing apologize guy desk smart as asks give asks alias tell use nickname often name finally say using different name nice guy accept hotel really traveling frequently better part year never problem damn near hit bed door small heel toe size show step door bed step wall bed side serious yeh put desk close foot bed intrusive useful dresser tucked corner rendering unwatchable bathroom tiny using toilet necessarily put wall got immediately started looking hotel wit couple month ago talked exhausted wife wanted complain probably never palmer house never,2,Cleanliness/Wear/Poor Upkeep
4320,RMVFAm65njkSHar95Sf4uA,"I will never ever ever again set foot in this hotel ever again.   I don't even know where to begin. I came here in hopes for a relaxing spa day with my girls.  I know parking is crazy expensive in the loop, but they have 24 hour valet which is much cheaper so its fine right? No.  I get to the front and the bell man says no valet.... I point the sign that says 24 hour valet in confusion.... man says no... and i think to myself- WTF? ??  so... I end up having to park in some garage across the street and the bell man assured me I could get my parking validated. So fine.   The elevators are SO small.. and old... and seriously I thought I was gonna get stuck in one.  But that is not why I am giving this hotel 1 star.  I am giving this hotel 1 star because I have never experienced such nasty service at any other hotel before. I had to get my parking validated after our time at the spa.  The spa sent me downstairs.  First I got to the concierge.  They can't validate it.  So then I am sent to the front desk... There's a crazy line of people checking in so I thought - well- validation takes 30 seconds so let me just ask someone to validate it.  I go up to someone real quick and ask politely... he responds with a sarcastic rude tone- ""you want validation??? stand in line and you'll get it""   Are you kidding me? I did not respond because I just didn't know what the beep to say to his rude a$$.  How do you seriously talk to a customer like that???  I'm still in disbelief.  Then I stand in line.  After 15 minutes, I finally get to someone and ask him to validate it.  He informs me that since I was not a guest at the hotel, I cannot be validated.  I told him about their valet service not working and he said that its not working today bc the president was at their hotel the day before- what does that have to do with anything?!?! I told them the bell man dude in the front of the hotel said I could be validated, but again I got attitude from this front desk guy.  Then I told them that the spa said the front desk could validate me-- he said go back up to the spa so they can validate me-- but hello they are the ones that sent me downstairs!?  He said he needs proof from the spa... I offered to show him my receipt from the spa but he wasn't having it.  I mean, did I look like a young illiterate teenage punk to these people or something? I'm a freakin 30 yr old physician. WTF. I have NEVER experienced this type of stupidity and crappy service and disrespect of customers from any hotel in chicago before-- not the elysian, not the intercontinental, not affinia, not sofitel, not the W, not the Wit, not the Dana, not the Amalfi, not the Trump, not even the freakin comfort suites!  And also, I kind of was a guest at the hotel--- how bout the fact that I was a guest at the hotel's sorry excuse of a spa and each of my friends got 2 services done and we spent half a freakin day at this crap hotel.  I was fuming but left.  Got to the parking garage and saw that I had to pay 30 some bucks for parking, which would have been around $14 or less if they had their ""24 hour valet service"" working, OR would have been zero dollars if validated.  That's just not the point tho, I have money to spend, but after the responses and attitude I got from these highly untrained workers, it was just really disappointing.   There is SOOOO much more to this story but I have lost the energy to tell any more of it.  All I know is that for a hotel to make themselves out to be so prestigious, they sure do treat their guests like dirt.  I will NEVER be back here.  I would never recommend this backward hotel to anyone ever. OH- and their SPA SUCKS btw.  NEVER AGAIN... stick to the Elysian (Waldorf Astoria) people.",1,6,1,1,Negative,never ever ever set foot ever even know begin came hope relaxing spa day girl know parking crazy expensive loop hour valet much cheaper fine right front bell man say valet point sign say hour valet confusion man say think wtf end park garage across street bell man assured parking validated fine elevator small old seriously thought gonna stuck giving star giving star never experienced nasty service parking validated time spa spa sent downstairs first got concierge validate sent front desk crazy line people checking thought well validation take second let ask someone validate someone real quick ask politely responds sarcastic rude tone want validation stand line kidding respond know beep say rude seriously talk customer still disbelief stand line minute finally someone ask validate informs since guest cannot validated told valet service working said working today president day anything told bell man dude front said validated got attitude front desk guy told spa said front desk validate said back spa validate hello one sent downstairs said need proof spa offered show receipt spa mean look young illiterate teenage punk people something freakin old physician wtf never experienced type stupidity crappy service disrespect customer chicago elysian intercontinental affinia sofitel wit dana amalfi trump even freakin comfort suite kind guest bout fact guest sorry excuse spa friend got service done spent half freakin day crap fuming left got parking garage saw pay buck parking around less hour valet service working zero dollar validated point tho money spend response attitude got highly untrained worker really disappointing soooo much story lost energy tell know make prestigious sure treat guest dirt never back never recommend backward anyone ever spa suck btw never stick elysian waldorf astoria people,5,Price/Fees/Poor Value
4321,zmNFF630GeXfHbLYgn5Y6g,"I have been to motels in small towns in India that offer more emenities. Seriously. This hotel was one of the worst I have stayed at in terms of convenience. Big giant old tv in the room. NO fridge. Tiny room for over $200/night. I was here for a corporate event, and even the customers who came to visit during the day were complaining about the confusing layout of the hotel. Its ornate and beautiful, but that's about it. There are two places to eat at the hotel, that's it. One is closed during the day. So, one place to eat. ""Good luck getting breakfast"" the lady at the front counter joked no too long ago. She was actually very nice, and it was kind of funny, but... I was hungry and it's raining outside :P So now I'm at the corner street bakery. Kind of a shame, because there is so much history behind the hotel. Made as a gift for Palmer's wife in September 1871 it burnt down 13 days later in the great Chicago fire. Only to be rebuilt in plush opulent style and setting by 1873. It was the world's first fireproof hotel. It also boatsted telephone and electricity in every room, and something called an 'elevator'. They promoted it by saying it's a train between floors connected by pulley & rope. Palmer took out a $1.7 M loan, at the time to rebuild it, the largest loan for somethig like this. (I think that number is correct). In 1925 it was rebuilt again, this time going from 7 stories to 25 stories. At the time, the largest hotel in the world. In 1943 Conrad Hilton bought it for $20 million. And so, began it slow descent to wired wifi and big booty television sets. The Internet- you have to be plugged in to your room for the wifi to work!!! THAT'S NOT WIFI!!!! Or, you can get ""wifi"" in the hotel lobby, for $8/Hr. $20/night to be plugged in. And the cable is so short you kind of have to sit at the uncomfy desk, no laying in bed surfing the web action. I asked if I can check out an hour later. There is no one after me staying in the room, but, apparently it is hotel policy to Charge $50 if you check out at 1pm. This place is a joke. DO NOT STAY HERE. Instead, check out an air bnb, that's what I'm doing for the rest of my trip here :) Oh, also... This place is haunted... Heard multiple people say they heard whispers ;) PS: Paris Hilton sucks too. There.",1,1,1,10,Negative,motel small town india offer emenities seriously worst term convenience big giant old fridge tiny corporate event even customer came visit day complaining confusing layout ornate beautiful two place eat closed day eat good luck getting breakfast lady front counter joked long ago actually nice kind funny hungry raining outside corner street bakery kind shame much history behind made gift palmer wife september burnt day later great chicago fire rebuilt plush opulent style setting world first fireproof boatsted telephone electricity every something called elevator promoted saying train floor connected pulley rope palmer took loan time rebuild largest loan somethig think number correct rebuilt time going story story time largest world conrad hilton bought million began slow descent wired wifi big booty television set internet plugged wifi work wifi wifi lobby plugged cable short kind sit uncomfy desk laying bed surfing web action asked check hour later staying apparently policy charge check joke instead check air bnb rest trip haunted heard multiple people say heard whisper paris hilton suck,3,Design Flaws/Lack of Privacy
4323,k0yweaL0FL4JdnkrQU-j3w,"Bedbugs! We stayed here for a week but found a bedbug the first night. We demanded they move us to a different room on a different floor and wash/dry clean all our stuff, which they did. But they didn't even offer a discount on the room! Besides the bedbugs, the room generally was run down and didn't feel clean. Would never stay here again.",1,2,0,0,Negative,bedbug week found bedbug first demanded move different different floor wash dry clean stuff even offer discount besides bedbug generally run feel clean never,3,Design Flaws/Lack of Privacy
4324,52kSaicvXqtlhsEZPFcPTg,"In every corner of this grand old edifice -- in both basements; in the beautifully lit Palmer Lounge; in the Empire Room; in the ornate lobby with its glorious circular bar -- in every single room, and from every possible direction, you will feel the gnarled, grasping claw of rapine reaching into your pocket. For the love of God.  I'm willing to pay three hundred dollars a night for a hotel.  What I'm not willing to do is pay two hundred a night, then be nickled and dimed for the third hundred.  As I check in, I'm informed that the valet service will cost 60 dollars a day.  It's not uncommon to pay for valet service, but 60 dollars seems a bit steep, and it'd have been nice to choke on that figure before I surrendered the car.  Use of the internet costs 15 bucks per day -- unless you want a porn-streamable connection, and then it's 20.  Use of the gym 10 bucks per day.  There is a cheap plastic cork screw sitting on my desk, and I will not be surprised one goddamn bit if a nominal rental fee for its use magically appears on my bill tomorrow morning. And in this fashion, a high end hotel turns in a low-rent customer experience.  A particular shame given that the service people are consistently and exquisitely gracious.",1,9,5,8,Negative,every corner grand old edifice basement beautifully lit palmer lounge empire ornate lobby glorious circular bar every single every possible direction feel gnarled grasping claw rapine reaching pocket love god willing pay three hundred dollar willing pay two hundred nickled dimed third hundred check informed valet service cost dollar day uncommon pay valet service dollar seems bit steep nice choke figure surrendered car use internet cost buck per day unless want porn streamable connection use gym buck per day cheap plastic cork screw sitting desk surprised goddamn bit nominal rental fee use magically appears bill tomorrow morning fashion high end turn low rent customer experience particular shame given service people consistently exquisitely gracious,4,Noise/Atmosphere Problem
4326,8UfXxPWkqJiQaL1Z3Q7OQg,"In general I dislike Hiltons.  You always pay to much for what you end up getting when you stay there.   This Hilton you could buy wifi for $7 an hour in their Starbucks. And the elevators were SO FREAKING SLOW.  HORRID. Staff were not friendly - even the peeps behind the desk at the Hilton Rewards check in line were very put out by all the distasteful guests that were showing up and wanting to check in.  The nerve of us. Never again.  Not ever.  And seriously, Hilton, I am doing what I can to stay away from you in general if I can from now on.  You just are not worth the money. Its not me, its you.",1,3,0,1,Negative,general dislike hiltons always pay much end getting hilton buy wifi hour starbucks elevator freaking slow horrid staff friendly even peep behind desk hilton reward check line put distasteful guest showing wanting check nerve never ever seriously hilton away general worth money,1,Service Breakdown/Attitude
4328,FMpu,"Now, I was prepared not to write a negative review despite the fact that this hotel charges an additional $20/day for internet (there is no wireless - you have to plug your computer in like in the Middle Ages). I was prepared to ignore the fact that the gym costs extra. I usually love any hotel, so for me to take the time to write such a negative review means something is wrong. After I got home on Monday, I realized I had left a dress hanging in the closet in our room. I called right away, and they directed me to the Security/Lost and Found department. I was on hold for 20 minutes, and finally spoke with a woman there. I explained what had happened, gave my room number, described the dress, and provided my contact information. The woman told me that she would have someone check the room right away and call me back later in the day. She never called me back. I called again in the evening, and got a man on the phone. He told me that a couple had checked into the room and that they could not find out if the dress was in there until the next day. I called back on Tuesday, and they told me that the couple had checked out, and they would send someone to look for the dress, and then call me back. No call. Then I called a couple hundred more times, to no avail. On Wednesday, I had to leave the country for a week, so I made a last call from the airport, and was told they would check and call me back. Nothing. My girlfriend then called them for me on Friday and Saturday, without success, because another couple had checked in by that time, and apparently it was impossible to find out whether a dress was hanging in the closet before they arrived. Finally, a full week later, I called and got a man named Michael in the Security Department. He got someone to go to the room and look for my dress, which was (unsurprisingly) gone by that point. Michael apologized and told me that his supervisor was out of the office. I then asked to speak to a Customer Service representative. The hotel operator transferred me to a voicemail. When I called back, she transferred me to the front desk, where I spoke with a woman who informed me that the hotel ""doesn't have a Customer Service department"" and hung up on me. I called back one more time, was again transferred to the front desk, where I spoke with a woman named Nikita who told me that the front desk ""handles customer service."" She then transferred me to her supervisor's voicemail (Ms. Cruz), which stated, ""I am in the office all day but unable to take your call."" Is that even a thing? Every single time I called, I was on hold for 10-20 minutes at least. The total disregard for customer service was both ridiculous and time-consuming. I would encourage anyone who wants a smooth experience to avoid this hotel.",1,3,0,1,Negative,prepared write negative review despite fact charge additional day internet wireless plug computer middle age prepared ignore fact gym cost extra usually love take time write negative review mean something wrong got home monday realized left dress hanging closet called right away directed security lost found department hold minute finally spoke woman explained happened gave number described dress provided contact information woman told someone check right away call back later day never called back called evening got man phone told couple checked find dress next day called back tuesday told couple checked send someone look dress call back call called couple hundred time avail wednesday leave country week made last call airport told check call back nothing girlfriend called friday saturday without success another couple checked time apparently impossible find whether dress hanging closet arrived finally full week later called got man named michael security department got someone look dress unsurprisingly gone point michael apologized told supervisor office asked speak customer service representative operator transferred voicemail called back transferred front desk spoke woman informed customer service department hung called back time transferred front desk spoke woman named nikita told front desk handle customer service transferred supervisor voicemail cruz stated office day unable take call even thing every single time called hold minute least total disregard customer service ridiculous time consuming encourage anyone want smooth experience avoid,4,Noise/Atmosphere Problem
4337,k8O3rGlZPYHEqTdXrGAMBQ,"Anyone else come here for the MUNUC conference back in high school? Good times. I have to admit that The Palmer House is my default for staycations back home, just for the nostalgia and the sheer beauty of the place. Last Christmas, my friends and I let ourselves get upsold to the Executive Floor for a weekend and it was just what we needed. I gorged myself on the breakfast, snacks, and nighttime hors'doeurves right down the hallway from our extra-large suite. Excellent. Also, bathrooms are much nicer on the Executive Floor, with dual showerheads and ambient lighting. The age of the hotel is really starting to show though, and they haven't gotten around to updating all the rooms, so it's a total crapshoot as to whether or not you get a good one. And after having stayed in both styles of rooms, the older one definitely feels...well, old, almost grandmotherly. Internet is also ridiculously expensive when free WiFi is becoming the standard. If you want a historic, gorgeous hotel, and really don't mind getting nickled and dimed here and there, this is the place for you. There really are more comfortable and higher quality hotels out there for the price, though.",2,2,0,0,Negative,anyone else come munuc conference back high school good time admit palmer house default staycations back home nostalgia sheer beauty last christmas friend let upsold executive floor weekend needed gorged breakfast snack nighttime hors doeurves right hallway extra large suite excellent bathroom much nicer executive floor dual showerhead ambient lighting age really starting show though gotten around updating room total crapshoot whether good style room older definitely feel well old almost grandmotherly internet ridiculously expensive free wifi becoming standard want historic gorgeous really mind getting nickled dimed really comfortable higher quality hotel price though,4,Noise/Atmosphere Problem
4354,UT7tzqaxEhQG2Y8fHqisZg,"The only thing I liked about this hotel was the lobby. I went to Chicago for a cousin's wedding and we decided to stay at the palmer house because it is such a historic place. When we first got there we stood in a long line to check in and when I finally got to the receptionist he was not very friendly and freaked out when the reservation was under my moms name and not mine and made my mom come down out of her room to confirm I was telling the truth. Anyway when we got to our room it was rather small. No coffee pot, no fridge, a large old box TV. The room was clean but nothing special. When I was getting ready for the wedding I needed to blow dry my hair and the blow dryer in our room didn't blow hot air so I had to go to my moms room to get a blow dryer. This gets me to my next point: THE ELEVATORS SUCK! Well first off all they put me on the 12th floor and my mom and her husband on the 18th floor. Not necessarily a big deal but the elevators at the palmer house are in three different groups and go to three different groups of floors. What I mean is in the lobby I had to get in the elevators for floors 10-15 and my mom got in elevators for floors 16-20 or something like that. So every time I needed to go to my moms room or vice versa I had to go all the way down to the lobby and then catch the other set of elevators to her floor. HUGE PAIN IN THE ASS! Also because we were there for a wedding, I was supposed to receive a gift bag with snacks and info about the wedding. Well I never got mine and I spent 20 minutes running all over the hotel looking for it with no success. Also at the Palmer house if you need to use a computer or the internet you have to pay a big price. Anyway my mom had to do a reading in the wedding and she lost the piece of paper so I went down to concierge and there were about three of them standing around doing nothing and I asked if they could print this off for me really quick because it was an emergency. They rudely told me to go to the business center and print it off myself. Anyway the service in the lobby SUCKED. However I will say that the cleaning staff was extremely friendly and helpful. Usually when I stay in a hotel just one night I don't need the staff to clean my room so I put the DND sign out. Well we were leaving to go see the sights one morning and the cleaning lady was right there and said oh I was about to clean your room and we said it was fine and then she suggested to give us at least a set of clean towels. VERY NICE CONSIDERATE CLEANING STAFF. Also avoid the restaurant they have in the lobby. The Lockwood I think. Horrible experience. See my next review. But I probably won't be staying at the Palmer House Again. There are many much nicer hotels in Chicago that offer fantastic customer service. And I only gave them two starts because the lobby is beautiful and the housekeeping staff rocks!",2,0,0,0,Negative,thing liked lobby went chicago cousin wedding decided palmer house historic first got stood long line check finally got receptionist friendly freaked reservation mom name mine made mom come confirm telling truth anyway got rather small coffee pot fridge large old box clean nothing special getting ready wedding needed blow dry hair blow dryer blow hot air mom blow dryer get next point elevator suck well first put floor mom husband floor necessarily big deal elevator palmer house three different group three different group floor mean lobby elevator floor mom got elevator floor something every time needed mom vice versa way lobby catch set elevator floor huge pain as wedding supposed receive gift bag snack info wedding well never got mine spent minute running looking success palmer house need use computer internet pay big price anyway mom reading wedding lost piece paper went concierge three standing around nothing asked print really quick emergency rudely told business center print anyway service lobby sucked however say cleaning staff extremely friendly helpful usually need staff clean put dnd sign well leaving see sight morning cleaning lady right said clean said fine suggested give least set clean towel nice considerate cleaning staff avoid restaurant lobby lockwood think horrible experience see next review probably staying palmer house many much nicer hotel chicago offer fantastic customer service gave two start lobby beautiful housekeeping staff rock,3,Design Flaws/Lack of Privacy
4361,wezMM1l7,"This place was disappointment to say the very least. At first glance it looks grand and ornate, but don't look too closely or you will be sorely disappointed. Front desk check/reception was rude, arrogant and reluctant to be helpful. Did I mention RUDE? On a positive note, the housekeeping staff was first class, professional and very helpful. In my humble opinion, the housekeeping staff should switch positions with the front desk employees and this place would be, without a doubt, five stars. I will avoid Hilton's whenever possible. Based on rudeness and arrogant front desk , I would have given a minus star if I knew how.",1,0,0,0,Negative,disappointment say least first glance look grand ornate look closely sorely disappointed front desk check reception rude arrogant reluctant helpful mention rude positive note housekeeping staff first class professional helpful humble opinion housekeeping staff switch position front desk employee without doubt five star avoid hilton whenever possible based rudeness arrogant front desk given minus star knew,2,Cleanliness/Wear/Poor Upkeep
4378,MPq33N,"-1 star for no mini bar or mini fridge in the room. The BEST part about staying in a hotel room (other than having your bed made for you) is raping the mini bar!! -1 star for no wireless internet in the room. I will not be subjected to sitting stationary at a desk when there is a perfectly good bed from which to surf the net from. A lot of business people stay here and it is 2010...get with it Hilton! -1 star for no airport shuttle! Total bummer, and less expensive establishments general provide this service! Other than those major complaints, this hotel is GORGEOUS! The reception/bar area is decorated classically. The rooms were large, clean, and didn't make you feel like you were sleeping in a hotel straight out of the 80s and the hotel is in a great location very close to Millennium Park! For some reason it was hard to get a hold of the concierge and I was put on hold more than once for longer than I deem appropriate at such a hotel. Twice I even hung up and called back and got an answering machine rather than a real person! Me thinks they need to hire more staff! I also requested that a wireless internet bridge be delivered to my room when one became available; a request that was ignored and never followed up on to explain whether there was availability or not. Boo for customer service. On the plus side there is a full service Starbucks on the ground floor which saved my life - twice! However, next time I'm in town, I'll most likely be staying elsewhere...",2,3,1,1,Negative,star mini bar mini fridge best part staying bed made raping mini bar star wireless internet subjected sitting stationary desk perfectly good bed surf net lot business people hilton star airport shuttle total bummer less expensive establishment general provide service major complaint gorgeous reception bar area decorated classically room large clean make feel sleeping straight great location close millennium park reason hard hold concierge put hold longer deem appropriate twice even hung called back got answering machine rather real person think need hire staff requested wireless internet bridge delivered became available request ignored never followed explain whether availability boo customer service plus side full service starbucks ground floor saved life twice however next time town likely staying elsewhere,3,Design Flaws/Lack of Privacy
